latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-11.69822,24.30057,339.96,0.43,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.68,3.85,D
-11.6981,26.46044,336.16,0.38,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.86,3.2,D
-11.69747,21.80102,343.35,0.38,0.44,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.85,8.09,D
-11.69725,23.80855,356.07,0.45,0.39,2025-07-04,1147,N,VIIRS,n,2.0NRT,303.78,23.22,D
-11.697,21.80457,338.15,0.38,0.44,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.74,4.25,D
-11.69695,32.82629,347.96,0.45,0.47,2025-07-04,1147,N,VIIRS,n,2.0NRT,304.09,17.1,D
-11.69562,24.49257,327.67,0.42,0.38,2025-07-04,1147,N,VIIRS,l,2.0NRT,299.5,6.32,D
-11.6953,26.45639,338.14,0.38,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,294.53,4.69,D
-11.69506,24.49648,331.97,0.42,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.27,10.68,D
-11.69346,24.28369,348.56,0.43,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,307.42,8.62,D
-11.68994,24.28318,334.05,0.43,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,307.8,4.23,D
-11.68812,24.99859,345.02,0.41,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,304,4.74,D
-11.68562,38.45793,346.96,0.52,0.67,2025-07-04,1147,N,VIIRS,n,2.0NRT,288.58,8.48,D
-11.68505,26.50175,336.86,0.38,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.86,5.19,D
-11.6812,26.50475,335.23,0.38,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,299.06,2.84,D
-11.67334,26.08651,330.68,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,297.6,3.25,D
-11.67324,38.45559,327.37,0.52,0.67,2025-07-04,1147,N,VIIRS,n,2.0NRT,288.35,5.89,D
-11.67308,27.11679,344.58,0.38,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,309.05,15.55,D
-11.67223,38.46064,337.2,0.52,0.67,2025-07-04,1147,N,VIIRS,n,2.0NRT,289.18,10.39,D
-11.67024,21.84277,335.47,0.57,0.43,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.47,3.8,D
-11.66921,28.38086,331.33,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.08,1.38,D
-11.66586,22.33418,338.43,0.54,0.42,2025-07-04,1147,N,VIIRS,l,2.0NRT,312.83,11.47,D
-11.66584,23.0269,337.27,0.49,0.4,2025-07-04,1147,N,VIIRS,n,2.0NRT,307.51,4.75,D
-11.66518,22.33913,351.73,0.54,0.42,2025-07-04,1147,N,VIIRS,n,2.0NRT,312.12,11.47,D
-11.66395,26.01222,328.65,0.39,0.36,2025-07-04,1147,N,VIIRS,l,2.0NRT,298.77,1.85,D
-11.66196,22.33363,340.69,0.54,0.42,2025-07-04,1147,N,VIIRS,n,2.0NRT,308.51,18.51,D
-11.66057,23.9629,333.3,0.44,0.39,2025-07-04,1147,N,VIIRS,l,2.0NRT,305.69,3.54,D
-11.66038,21.88438,330.16,0.57,0.43,2025-07-04,1147,N,VIIRS,l,2.0NRT,302.9,3.4,D
-11.65703,22.28238,348.81,0.54,0.42,2025-07-04,1147,N,VIIRS,n,2.0NRT,306.45,7.6,D
-11.65701,23.96239,331.27,0.44,0.39,2025-07-04,1147,N,VIIRS,l,2.0NRT,304.12,4.62,D
-11.6535,24.43856,333.49,0.43,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.99,4.81,D
-11.65312,22.28182,348.96,0.54,0.42,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.22,19.24,D
-11.65303,25.66151,334.26,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.9,3.58,D
-11.65158,27.14594,344.28,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,307.44,8.9,D
-11.65087,24.58119,328.78,0.42,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.78,5.91,D
-11.65032,24.58504,336.83,0.42,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.42,13.07,D
-11.64652,23.02876,329.73,0.49,0.4,2025-07-04,1147,N,VIIRS,l,2.0NRT,303.08,4.3,D
-11.64587,26.13316,336.16,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.76,3.02,D
-11.64326,27.31122,331.46,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.19,1.47,D
-11.64307,26.1291,333.53,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.61,5.9,D
-11.64253,26.13265,333.39,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,299.53,6.22,D
-11.64156,27.30006,342.14,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,308.71,5.88,D
-11.64102,27.3036,344.27,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,304.77,6.44,D
-11.63932,27.29244,347.54,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,308.19,10.71,D
-11.63909,24.33703,333.14,0.43,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.31,3.94,D
-11.63823,27.29953,340.23,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,308.46,5.88,D
-11.63645,25.44764,335.49,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,299.77,3.85,D
-11.63599,27.29191,340.4,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.13,7.54,D
-11.63559,24.33653,338.43,0.43,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.05,3.94,D
-11.63458,25.05556,339.8,0.41,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,307.77,5.05,D
-11.63287,24.65718,331.26,0.42,0.38,2025-07-04,1147,N,VIIRS,l,2.0NRT,303.05,4.03,D
-11.63266,27.29138,345.95,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.71,7.54,D
-11.63103,27.302,340.24,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,304.49,6.35,D
-11.62933,27.29085,341.34,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.3,2.41,D
-11.62921,23.50228,334.07,0.47,0.39,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.21,8.07,D
-11.62896,26.17775,330.13,0.39,0.36,2025-07-04,1147,N,VIIRS,l,2.0NRT,303,7.52,D
-11.62886,24.6605,334.71,0.42,0.38,2025-07-04,1147,N,VIIRS,l,2.0NRT,306.53,25.59,D
-11.62843,26.1813,332.01,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.65,3.86,D
-11.62804,32.89054,344.47,0.45,0.47,2025-07-04,1147,N,VIIRS,n,2.0NRT,306.47,6.5,D
-11.62691,26.123,332.22,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.3,2.19,D
-11.62668,26.17016,332.48,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.09,4.84,D
-11.62667,27.33035,332.66,0.39,0.36,2025-07-04,1147,N,VIIRS,l,2.0NRT,303.58,2.21,D
-11.62638,26.12656,330.17,0.39,0.36,2025-07-04,1147,N,VIIRS,l,2.0NRT,301.09,2.19,D
-11.62615,26.1737,348.42,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.43,7.52,D
-11.626,26.15193,347.36,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.18,8.46,D
-11.6259,27.09127,335.03,0.38,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.03,3.77,D
-11.62547,26.15547,342.39,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.19,8.46,D
-11.62536,27.09479,335.67,0.38,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.59,3.77,D
-11.62509,26.18078,330.94,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,297.52,3.86,D
-11.62334,27.32981,347.45,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,307.83,7.38,D
-11.62316,39.13745,340.93,0.58,0.7,2025-07-04,1147,N,VIIRS,n,2.0NRT,290.22,6.55,D
-11.62271,39.14027,327.29,0.58,0.69,2025-07-04,1147,N,VIIRS,n,2.0NRT,287.89,7.11,D
-11.62258,27.09074,346.64,0.38,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.72,3.77,D
-11.62204,27.09426,335.39,0.38,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,299.24,3.77,D
-11.61962,23.83973,330.18,0.45,0.39,2025-07-04,1147,N,VIIRS,l,2.0NRT,303.93,3.97,D
-11.61649,23.77184,344.76,0.45,0.39,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.64,11.94,D
-11.61596,25.72591,333.38,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,303.26,7.24,D
-11.61432,22.95589,338.38,0.5,0.41,2025-07-04,1147,N,VIIRS,n,2.0NRT,306.05,7.58,D
-11.61331,24.01434,354.74,0.44,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,312.78,17.88,D
-11.6131,27.24113,329.35,0.39,0.36,2025-07-04,1147,N,VIIRS,l,2.0NRT,301.3,2.18,D
-11.6122,27.67877,340.53,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,303.76,4.62,D
-11.61123,24.38119,333.01,0.43,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.39,4.08,D
-11.61104,27.75211,343.43,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,304.73,50.75,D
-11.61048,27.75571,346.2,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,303.94,50.75,D
-11.60975,24.01384,338.23,0.44,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,298.52,17.88,D
-11.60971,25.17711,334.44,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.08,3.88,D
-11.60952,27.35304,344.26,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,307.16,6.41,D
-11.60917,25.1808,337.85,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.53,5.38,D
-11.60881,24.07179,335.98,0.44,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.48,3.29,D
-11.60863,22.96903,347.09,0.49,0.41,2025-07-04,1147,N,VIIRS,n,2.0NRT,309.31,20.75,D
-11.6083,27.65982,335.85,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,303.8,3.49,D
-11.60769,27.75158,367,0.39,0.36,2025-07-04,1147,N,VIIRS,l,2.0NRT,349.35,50.75,D
-11.60713,27.75517,339.45,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,307.61,50.75,D
-11.60577,25.18028,337.64,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,303.02,5.38,D
-11.60526,24.07127,335.31,0.44,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,304.92,3.26,D
-11.60522,25.18398,346.1,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,303.28,5.38,D
-11.60504,27.3378,337.65,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,310.34,2.98,D
-11.60384,27.66643,347.53,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.91,4.12,D
-11.60328,27.67001,343.61,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.69,6.08,D
-11.60265,27.50838,331.67,0.39,0.36,2025-07-04,1147,N,VIIRS,l,2.0NRT,305.16,5.52,D
-11.60198,26.47023,337.87,0.38,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.93,5.6,D
-11.60154,27.09464,346.49,0.38,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,309.7,12.26,D
-11.60116,27.34081,339.14,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,304.68,3.77,D
-11.59995,22.94919,341.23,0.5,0.41,2025-07-04,1147,N,VIIRS,n,2.0NRT,304.73,4.64,D
-11.59993,27.66947,343.05,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,303.65,6.08,D
-11.59966,24.0082,327.33,0.44,0.39,2025-07-04,1147,N,VIIRS,l,2.0NRT,300.73,2.57,D
-11.59931,27.50784,344.7,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,307.22,5.52,D
-11.59848,22.56792,337.95,0.52,0.42,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.05,4.52,D
-11.59683,24.00834,327.53,0.44,0.38,2025-07-04,1147,N,VIIRS,l,2.0NRT,299.34,5.14,D
-11.59611,24.00768,330.13,0.44,0.39,2025-07-04,1147,N,VIIRS,l,2.0NRT,300.26,2.57,D
-11.59572,22.89724,336.53,0.5,0.41,2025-07-04,1147,N,VIIRS,n,2.0NRT,304.46,3.26,D
-11.59569,25.10676,334.17,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.43,2.36,D
-11.59514,25.11049,337.73,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.93,4.39,D
-11.59483,22.98562,330.84,0.49,0.41,2025-07-04,1147,N,VIIRS,l,2.0NRT,304.54,2.39,D
-11.59388,22.88293,337.19,0.5,0.41,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.91,8.18,D
-11.59384,32.54667,336.78,0.43,0.46,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.61,4.45,D
-11.59344,26.52664,344.4,0.38,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.56,5.75,D
-11.59196,22.89671,342.9,0.5,0.41,2025-07-04,1147,N,VIIRS,n,2.0NRT,307.11,14.15,D
-11.58947,29.81937,343.6,0.45,0.39,2025-07-04,1147,N,VIIRS,n,2.0NRT,311.09,35.94,D
-11.58819,22.89618,333.69,0.5,0.41,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.21,14.15,D
-11.58819,23.32504,335.4,0.47,0.4,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.71,4.5,D
-11.58784,25.48839,351.27,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.8,7.78,D
-11.58697,23.32383,336.6,0.47,0.4,2025-07-04,1147,N,VIIRS,n,2.0NRT,308.76,7.02,D
-11.58588,29.81877,344.59,0.45,0.39,2025-07-04,1147,N,VIIRS,n,2.0NRT,296.34,35.94,D
-11.58373,23.92305,338.82,0.45,0.39,2025-07-04,1147,N,VIIRS,n,2.0NRT,299.7,3.62,D
-11.58211,32.66375,352.3,0.44,0.46,2025-07-04,1147,N,VIIRS,n,2.0NRT,304.58,6.61,D
-11.5816,28.20458,332.01,0.4,0.37,2025-07-04,1147,N,VIIRS,l,2.0NRT,305.21,1.59,D
-11.58077,26.0534,334.34,0.39,0.36,2025-07-04,1147,N,VIIRS,l,2.0NRT,305.16,7.34,D
-11.57958,23.56467,336.74,0.46,0.39,2025-07-04,1147,N,VIIRS,n,2.0NRT,304.48,14.42,D
-11.57953,28.70343,329.95,0.41,0.37,2025-07-04,1147,N,VIIRS,l,2.0NRT,301.16,3.31,D
-11.57866,28.24548,342.66,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.73,3.82,D
-11.57786,32.66298,352.9,0.44,0.46,2025-07-04,1147,N,VIIRS,n,2.0NRT,307.06,18.79,D
-11.57716,32.667,341.26,0.44,0.46,2025-07-04,1147,N,VIIRS,n,2.0NRT,303.41,18.04,D
-11.57498,27.62092,350.39,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.5,9.03,D
-11.57467,23.34086,333.58,0.47,0.4,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.9,6.36,D
-11.57435,24.03831,345.79,0.44,0.38,2025-07-04,1147,N,VIIRS,l,2.0NRT,318.57,64.35,D
-11.57414,23.86283,327.4,0.45,0.39,2025-07-04,1147,N,VIIRS,l,2.0NRT,300.57,3.34,D
-11.57336,27.32189,340.49,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.69,6.08,D
-11.57233,23.84992,341.26,0.45,0.39,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.21,5.99,D
-11.57226,27.32898,331.33,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.82,2.52,D
-11.57219,22.31844,348.69,0.54,0.42,2025-07-04,1147,N,VIIRS,n,2.0NRT,310.44,33.31,D
-11.57211,24.15324,333.14,0.44,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.02,3.91,D
-11.57139,24.03372,329.04,0.44,0.38,2025-07-04,1147,N,VIIRS,l,2.0NRT,302.33,64.35,D
-11.57083,22.3283,335.96,0.54,0.42,2025-07-04,1147,N,VIIRS,l,2.0NRT,309.62,10.29,D
-11.56876,26.08791,339.2,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.39,8.89,D
-11.5685,24.10358,334.47,0.44,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.62,2.3,D
-11.5683,22.31789,344.65,0.54,0.42,2025-07-04,1147,N,VIIRS,n,2.0NRT,304.49,33.31,D
-11.56679,24.14024,330.99,0.44,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,299.37,3.64,D
-11.56621,24.14422,336.93,0.44,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.9,3.64,D
-11.56614,24.09497,333.56,0.44,0.38,2025-07-04,1147,N,VIIRS,l,2.0NRT,305.94,3.7,D
-11.56543,26.08739,356.48,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.99,8.89,D
-11.5626,24.09444,334.12,0.44,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.66,3.7,D
-11.55826,24.93725,331.91,0.41,0.37,2025-07-04,1147,N,VIIRS,l,2.0NRT,302.44,5.16,D
-11.55771,36.55646,330.54,0.39,0.6,2025-07-04,1147,N,VIIRS,n,2.0NRT,294.6,4.97,D
-11.55592,27.21396,340.96,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.94,5.78,D
-11.55396,27.2095,344.35,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,308.08,9.09,D
-11.55385,36.55186,325.55,0.39,0.6,2025-07-04,1147,N,VIIRS,n,2.0NRT,293.7,6.15,D
-11.55342,27.21303,337.71,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,304.07,9.09,D
-11.54902,23.83392,338.68,0.45,0.39,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.69,10.15,D
-11.54665,26.37063,346.13,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.94,7.81,D
-11.54578,26.72823,339.33,0.38,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,299.48,4.75,D
-11.54544,23.83337,349.07,0.45,0.39,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.87,5.7,D
-11.54336,28.53642,344.06,0.41,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.73,9.6,D
-11.54332,26.37012,342.39,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.81,7.81,D
-11.5425,27.45505,337.3,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.02,2.45,D
-11.54246,26.72771,340.29,0.38,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.47,4.75,D
-11.54212,26.17451,346.35,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.44,9.13,D
-11.54187,23.83282,332.72,0.45,0.39,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.23,5.7,D
-11.54107,23.23333,332.02,0.48,0.4,2025-07-04,1147,N,VIIRS,n,2.0NRT,299.95,3.21,D
-11.5404,26.00349,356.61,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,307.17,12.58,D
-11.53987,26.00705,341.1,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.15,7.44,D
-11.5395,26.03247,336.34,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,310.88,4.34,D
-11.53879,26.174,339.49,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.78,9.13,D
-11.53706,26.00297,337.95,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,297.89,12.58,D
-11.53646,28.05123,336.97,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.85,4.81,D
-11.53394,25.95511,328.7,0.39,0.36,2025-07-04,1147,N,VIIRS,l,2.0NRT,298.95,3.64,D
-11.53309,28.05069,343.21,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,299.39,4.81,D
-11.53251,28.05432,339.18,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.78,4.81,D
-11.53216,27.32935,329.65,0.39,0.36,2025-07-04,1147,N,VIIRS,l,2.0NRT,301.97,2.9,D
-11.53189,28.0537,342.36,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.56,6.42,D
-11.53156,24.15957,345.5,0.44,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,304.11,9.38,D
-11.53121,23.11437,342.73,0.49,0.4,2025-07-04,1147,N,VIIRS,n,2.0NRT,307.5,5.17,D
-11.53024,25.03248,332.54,0.41,0.37,2025-07-04,1147,N,VIIRS,l,2.0NRT,303.03,4.09,D
-11.52976,27.51505,330.24,0.39,0.36,2025-07-04,1147,N,VIIRS,l,2.0NRT,303.44,1.19,D
-11.52854,26.21951,329.83,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.68,6.25,D
-11.52811,23.10938,334.27,0.49,0.4,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.87,5.17,D
-11.52801,26.22305,351.42,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,303.78,10.64,D
-11.52745,24.16304,331.3,0.43,0.38,2025-07-04,1147,N,VIIRS,l,2.0NRT,301.4,2.43,D
-11.52565,24.3245,346.93,0.43,0.38,2025-07-04,1147,N,VIIRS,n,2.0NRT,308.06,13.33,D
-11.52361,26.22962,302.16,0.39,0.36,2025-07-04,1147,N,VIIRS,l,2.0NRT,304.8,21.28,D
-11.52308,26.23317,333.49,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.84,21.28,D
-11.52174,27.3749,332.73,0.39,0.36,2025-07-04,1147,N,VIIRS,l,2.0NRT,305.18,4.28,D
-11.52037,28.13095,342.36,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.33,9.24,D
-11.51996,28.13037,340.46,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.92,3.82,D
-11.51849,25.06497,339.81,0.41,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,308.06,6.15,D
-11.5184,27.37437,345.27,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,304.56,4.28,D
-11.51528,27.47622,329.93,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.86,1.26,D
-11.51381,27.13807,367,0.39,0.36,2025-07-04,1147,N,VIIRS,h,2.0NRT,326.97,51.86,D
-11.5138,30.54793,334.77,0.49,0.41,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.29,6.01,D
-11.51346,24.98029,332.93,0.41,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,302.51,2.37,D
-11.51327,27.1416,349.05,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,318.13,51.86,D
-11.5131,27.47536,343.17,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,304.23,4.56,D
-11.51265,24.938,327.78,0.41,0.37,2025-07-04,1147,N,VIIRS,l,2.0NRT,302.47,2.87,D
-11.51048,27.13754,343.3,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,301.72,16.97,D
-11.50994,27.14108,338.67,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,306.16,16.97,D
-11.50988,25.50255,331.32,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.03,2.33,D
-11.50911,23.04432,340.27,0.49,0.4,2025-07-04,1147,N,VIIRS,n,2.0NRT,303.12,7.33,D
-11.50881,25.05964,331.61,0.41,0.37,2025-07-04,1147,N,VIIRS,l,2.0NRT,305.87,2.28,D
-11.50818,25.25241,335.14,0.4,0.37,2025-07-04,1147,N,VIIRS,l,2.0NRT,308.96,4.03,D
-11.5054,25.0591,354.56,0.41,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,309.3,12.98,D
-11.50534,25.24822,338.86,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,304.75,4.83,D
-11.50456,23.77705,332.22,0.45,0.39,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.65,3.29,D
-11.50348,25.02464,330.53,0.41,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,300,3.54,D
-11.5031,25.57186,336.3,0.39,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.33,3.59,D
-11.50257,33.01479,341.73,0.46,0.47,2025-07-04,1147,N,VIIRS,n,2.0NRT,303.82,3.9,D
-11.50125,23.357,350.82,0.47,0.4,2025-07-04,1147,N,VIIRS,n,2.0NRT,309.61,8.73,D
-11.50064,23.36134,354.7,0.47,0.4,2025-07-04,1147,N,VIIRS,n,2.0NRT,307.53,8.73,D
-11.50038,23.78065,337.63,0.45,0.39,2025-07-04,1147,N,VIIRS,n,2.0NRT,298.1,5.59,D
-11.50004,23.36568,352.86,0.47,0.4,2025-07-04,1147,N,VIIRS,n,2.0NRT,309.86,9.51,D
-11.49944,27.95169,331.91,0.4,0.37,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.61,1.92,D
-11.49943,23.37001,337.21,0.47,0.4,2025-07-04,1147,N,VIIRS,n,2.0NRT,306.55,9.51,D
-11.49883,23.37435,330.82,0.47,0.4,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.65,3.33,D
-11.4982,33.01405,340.22,0.46,0.47,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.35,11.53,D
-11.49819,23.35213,344.82,0.47,0.4,2025-07-04,1147,N,VIIRS,n,2.0NRT,308.21,10.57,D
-11.49773,25.9309,335.5,0.39,0.36,2025-07-04,1147,N,VIIRS,n,2.0NRT,299.03,2.59,D
-11.49758,23.35647,356.95,0.47,0.4,2025-07-04,1147,N,VIIRS,n,2.0NRT,311.12,22.27,D
-11.49746,33.01824,344.82,0.46,0.47,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.25,16.78,D
-11.49729,31.36254,337.67,0.55,0.43,2025-07-04,1147,N,VIIRS,n,2.0NRT,304.73,5.65,D
-11.49698,23.36081,334.56,0.47,0.4,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.25,22.27,D
-11.49672,33.02242,354.46,0.46,0.47,2025-07-04,1147,N,VIIRS,n,2.0NRT,305.87,16.78,D
-11.49645,31.36757,330.78,0.55,0.43,2025-07-04,1147,N,VIIRS,n,2.0NRT,298.84,3.83,D
-11.49581,23.39593,334.17,0.47,0.4,2025-07-04,1147,N,VIIRS,n,2.0NRT,300.76,2.12,D
